EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,EVENT START DATE,FATALITIES,INJURED / INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY - PEOPLE AFFECTED,MAGNITUDE
Disaster,Natural,Meteorological - Hydrological,Cold Event,Eastern Canada,1/1/1983 0:00,0,0,0,,,1/1/1983 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Prairie Provinces,1/1/1983 0:00,0,0,0,0,0,1/1/1983 0:00,0,,,0,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,North shore of St. Lawrence River ... and Yamachiche Maskinonge River basins QC,3/19/1983 0:00,0,0,0,,,3/20/1983 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Reeces Corners ON,5/3/1983 0:00,0,0,0,111591,11524,5/3/1983 0:00,0,0,111591,,,,,0,0
Disaster,Natural,Biological,Epidemic,Manitoba,7/1/1983 0:00,0,0,0,4444275,458961.3,7/1/1983 0:00,1384672,3059603,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Ontario,7/14/1983 0:00,0,0,0,,,8/31/1983 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Central ... southern ... and western Newfoundland,1/11/1983 0:00,0,0,500,6367841,657608.4,1/19/1983 0:00,3879494,2484696,,,,,3651,0,0
Incident,Technology,Transportation accident,Air,Cincinnati. Ohio ... USA,6/2/1983 0:00,23,18,0,,,6/2/1983 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Regina SK and Edmonton AB,6/24/1983 0:00,0,0,0,,,6/24/1983 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Badger NL,2/28/1983 0:00,,,,,,3/10/1983 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,upper Richelieu River ... MontrÃ©al QC,5/10/1983 0:00,0,0,160,,,5/10/1983 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Regina SK,7/8/1983 0:00,0,0,0,20614195,2128832.5,7/9/1983 0:00,1121298,3107897,,,,16385000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Edmonton AB,8/3/1983 0:00,0,0,0,22060000,2278141.1,8/3/1983 0:00,0,0,,,,22060000,,0,0
Disaster,Natural,Meteorological - Hydrological,Storm Surge,Cape Breton Island NS,10/25/1983 0:00,0,0,0,,,10/25/1983 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,GaspÃ©sie QC,12/7/1983 0:00,0,0,0,53831341,5559174.6,12/7/1983 0:00,27739771,26091570,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Avalon Peninsula NL,12/22/1983 0:00,0,0,0,,,12/25/1983 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Prairie Provinces,6/1/1984 0:00,0,0,0,0,0,8/31/1984 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Cold Event,Quebec,1/1/1984 0:00,0,0,0,,,1/1/1984 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Fire,Fort Frances ON,1/1/1984 0:00,0,0,200,,,1/1/1984 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Northeast Saskatchewan,1/1/1984 0:00,0,0,0,,,1/1/1984 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Grande Prairie and Drayton Valley AB,1/1/1984 0:00,0,0,0,,,1/1/1984 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Truro NS,2/5/1984 0:00,1,0,0,,,2/8/1984 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Lower Fraser River Valley BC,1/4/1984 0:00,0,0,0,4029790,398989.1,1/5/1984 0:00,605407,3424383,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Ontario,2/13/1984 0:00,2,0,150,,,2/17/1984 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River Basin NB,4/25/1984 0:00,1,0,0,,,5/6/1984 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,South ... Central and Western Manitoba,4/27/1984 0:00,0,0,0,2686465,265986.6,4/28/1984 0:00,816031,1870434,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Manitoba,6/15/1984 0:00,0,0,0,1656780,164037.6,7/31/1984 0:00,301190,1355590,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,St. John's NL,4/13/1984 0:00,0,0,0,3272619,324021.7,4/15/1984 0:00,1786357,1486262,,,,,,7615063,0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Chesley ON,4/30/1984 0:00,0,0,0,39066000,3867920.8,4/30/1984 0:00,0,0,,,,39066000,,0,0
Incident,Conflict,Terrorist,Shootings,Quebec City QC,5/8/1984 0:00,3,13,0,,,5/8/1984 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Hay River Township ... south shore of Great Slave Lake NT,5/3/1985 0:00,0,1,,,,5/3/1985 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Eastern Ontario and Western Quebec,7/15/1984 0:00,1,43,0,,,7/15/1984 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,London ON,9/2/1984 0:00,0,30,0,,,9/2/1984 0:00,0,0,,,,,,0,0
Incident,Conflict,Terrorist,Bomb Attacks,Montreal QC,9/3/1984 0:00,3,45,0,,,9/3/1984 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Alberta,10/6/1984 0:00,0,0,0,,,10/6/1984 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Vehicle Release,Smiths Falls ON,1/1/1985 0:00,0,0,200,,,1/1/1985 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Pemberton area BC,10/6/1984 0:00,1,0,300,3999112,395951.7,10/8/1984 0:00,637747,3361365,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,West Coast of British Columbia,10/11/1984 0:00,5,0,0,,,10/12/1984 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Chatham ON,2/23/1985 0:00,0,0,30,,,3/2/1985 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Windsor ON,5/30/1985 0:00,5,0,0,16390000,1560952.4,5/30/1985 0:00,0,0,,,,16390000,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Western Canada,5/1/1985 0:00,0,0,0,,,8/31/1985 0:00,0,0,,,,,,0,0
Incident,Conflict,Terrorist,Bomb Attacks,North Atlantic near west coast of Ireland,6/23/1985 0:00,329,0,0,,,6/23/1985 0:00,0,0,,,,,,0,0
Incident,Technology,Hazardous Chemicals,Fire,Stoney Creek ON,1/21/1986 0:00,0,0,1000,,,1/21/1986 0:00,0,0,,,,,,0,0
Incident,Technology,Transportation accident,Rail,Hinton AB,2/8/1986 0:00,23,71,0,,,2/8/1986 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Lake Erie ON,3/31/1985 0:00,0,0,0,,,4/6/1985 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Tornado,Hopeville to Barrie ON,5/31/1985 0:00,12,500,800,83992000,7999238.1,5/31/1985 0:00,0,0,,,,83992000,,3684211,0
Incident,Technology,Hazardous Chemicals,Derailment Release,Timmins ON,3/31/1986 0:00,0,0,5000,,,3/31/1986 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Eastern Ontario and Southwestern Quebec,12/24/1986 0:00,0,0,0,,,12/24/1986 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Northeast of Vancouver BC,7/1/1985 0:00,0,0,0,,,7/1/1985 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Lake Huron and Lake Erie ON,12/2/1985 0:00,0,0,0,,,12/2/1985 0:00,0,0,,,,,,0,0
Incident,Technology,Transportation accident,Air,Gander NL,12/12/1985 0:00,256,0,0,,,12/12/1985 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,East Central British Columbia,8/1/1986 0:00,0,0,0,,,8/1/1986 0:00,0,0,,,,,,0,0
Disaster,Natural,Geological,Landslide,Brantford ON,1/1/1986 0:00,0,0,0,,,1/1/1986 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Ontario and Quebec,11/12/1992 0:00,0,0,0,,,11/13/1992 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Prairie Provinces,1/1/1986 0:00,0,0,0,0,0,1/1/1986 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Riviere ChaudiÃ¨re QC,3/30/1986 0:00,0,0,750,,,4/1/1986 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Valrita-Harty ON,5/13/1987 0:00,0,0,800,,,5/13/1987 0:00,0,0,,,,,,,0
Incident,Technology,Transportation accident,Marine,400 km off Cape Race NL,11/17/1987 0:00,34,0,0,,,11/17/1987 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Avalanche,Blue River BC,3/23/1987 0:00,7,0,0,,,3/23/1987 0:00,0,0,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Heat Event,Vancouver and Fraser BC,7/27/2009 0:00,455,,,0,0,8/3/2009 0:00,,,,,,,,,0
Disaster,Natural,Meteorological - Hydrological,Flood,Assiniboine ... Roseau and Red Rivers MB,4/19/2011 0:00,0,0,2543,699884000,35023386.2,6/17/2011 0:00,699884000,,,,,,,,0
Incident,Conflict,Civil Incident,Disturbance / Demonstrations,Libya,2/15/2011 0:00,,,203,0,0,2/25/2011 0:00,,,,,,,,,0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Slave Lake AB,5/15/2011 0:00,,,12055,552960000,27671059.2,5/22/2011 0:00,52960000,,,,,500000000,,,
Incident,Conflict,Civil Incident,Rioting,Vancouver BC,6/15/2011 0:00,0,144,0,0,0,6/16/2011 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,MontÃ©rÃ©gie QC,4/17/2011 0:00,0,0,1651,81612000,4084003.3,6/22/2011 0:00,81612000,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Hall Lake SK,6/12/2011 0:00,0,0,440,0,0,6/14/2011 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Manitoba,6/2/2011 0:00,0,0,2937,0,0,7/9/2011 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Wollaston Lake SK,6/2/2011 0:00,0,0,1137,0,0,6/9/2011 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Brandon MB,5/10/2011 0:00,0,0,3623,0,0,5/28/2011 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Weyburn and Estavan SK,6/17/2011 0:00,0,0,383,0,0,6/28/2011 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Calgary AB,5/29/2011 0:00,0,0,141,0,0,5/31/2011 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Yarmouth and Halifax NS,11/7/2010 0:00,,,360,0,0,12/15/2010 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Nova Scotia,9/4/2010 0:00,1,,,0,0,9/4/2010 0:00,,,,,,,,600000,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Wolfe Lake and Moncton NB,2/2/2003 0:00,,,,,,2/2/2003 0:00,,,,,,,,189000,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Prince Edward Island,12/13/2008 0:00,,,,0,0,12/13/2008 0:00,,,,,,,,127283,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Yarmouth County NS,9/28/2008 0:00,,,,0,0,9/28/2008 0:00,,,,,,,,40000,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Mishkeegogamang Ojibway First Nation (New Osnaburgh) ON,6/21/2011 0:00,,,423,0,0,6/27/2011 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Northern Ontario,7/6/2011 0:00,0,0,3300,0,0,7/25/2011 0:00,,,,,,,,1896,
Disaster,Natural,Meteorological - Hydrological,Flood,Eckville ... Lacombe ... Paddle River ... Fort Vermilion ... and Peace River AB,7/12/2011 0:00,0,0,156,0,0,7/14/2011 0:00,,,,,,,,700,0
Incident,Technology,Transportation accident,Air,Resolute Bay NU,8/20/2011 0:00,12,3,0,0,0,8/20/2011 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Tornado,Goderich ON,8/21/2011 0:00,1,37,,0,0,8/22/2011 0:00,,,,,,,,8000,
Disaster,Natural,Meteorological - Hydrological,Flood,Kingcome Inlet and Bella Coola BC,9/24/2010 0:00,,,175,0,0,9/25/2010 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Duncan and North Cowichan (Vancouver Island) BC,11/20/2009 0:00,,,900,0,0,11/20/2009 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Quebec ... New Brunswick ... Nova Scotia ... Prince Eward Island ... and Newfoundland and Labrador,8/28/2011 0:00,2,,350,153856000,7699216,8/30/2011 0:00,16056000,,,,,137800000,,1169000,
Disaster,Natural,Meteorological - Hydrological,Flood,Perth-Andover NB,3/23/2012 0:00,,,500,19778000,975086.3,3/25/2012 0:00,19778000,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Fort Albany and Kashechewan First Nations ON,3/24/2012 0:00,,,269,0,0,4/1/2012 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Tornado,Southern Ontario,8/19/2005 0:00,0,4,0,500000000,28037383.2,8/19/2005 0:00,,,,,,500000000,,,2
Disaster,Natural,Meteorological - Hydrological,Wildfire,Mackenzie County AB,7/11/2012 0:00,0,0,300,0,0,7/20/2012 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Geomagnetic Storm,Province of Quebec,3/13/1989 0:00,,,,,,3/13/1989 0:00,,,,,,,,6925128,
Disaster,Natural,Geological,Earthquake,Japan,3/11/2011 0:00,1,,,0,0,3/11/2011 0:00,,,,,,,,,9
Disaster,Natural,Meteorological - Hydrological,Wildfire,Sheshatshiu NL,6/23/2012 0:00,,,1100,0,0,6/25/2012 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Vita MB,10/2/2012 0:00,,,300,0,0,10/3/2012 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Sicamous BC,6/23/2012 0:00,,,350,3829000,188775.7,6/23/2012 0:00,3829000,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Peachland BC,9/9/2012 0:00,0,0,1550,0,0,9/12/2012 0:00,0,0,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Kirkland Lake ON,5/20/2012 0:00,0,0,300,0,0,5/29/2012 0:00,0,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Thunder Bay ON,5/28/2012 0:00,0,0,0,0,0,5/28/2012 0:00,,,,,,,,1500,
Disaster,Natural,Biological,Epidemic,Quebec City,7/31/2012 0:00,13,180,0,0,0,10/10/2012 0:00,0,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Toronto ON,7/8/2013 0:00,0,0,0,940000000,45928338.8,7/8/2013 0:00,,,,,,940000000,,300000,
Incident,Technology,Transportation accident,Rail,Lac-MÃ©gantic QC,7/6/2013 0:00,47,,2000,58000000,2833876.2,7/28/2013 0:00,58000000,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Yukon ... Northwest Territories and British Columbia,6/6/2012 0:00,0,0,137,1503748,74137.1,6/30/2012 0:00,1503748,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Kasabonika Lake First Nation ON,5/27/2013 0:00,0,0,150,0,0,5/31/2013 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Alberta,6/19/2013 0:00,4,0,100000,2715742000,132690977.2,6/28/2013 0:00,1015742000,,,,,1700000000,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Timmins ON,5/24/2012 0:00,0,0,1000,0,0,6/7/2012 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Calgary AB,7/12/2010 0:00,0,0,0,400000000,20600858.4,7/12/2010 0:00,,,,,,400000000,,,
Incident,Technology,Transportation accident,Rail,Gainsford AB,10/19/2013 0:00,0,0,120,0,0,10/22/2013 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Northwest River and Sheshatshiu NL,6/24/2012 0:00,0,0,1000,0,0,6/25/2012 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Island Lake and Garden Hill MB,7/23/2012 0:00,0,0,1428,0,0,8/1/2012 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Lethbridge and Coalhurst AB,9/10/2012 0:00,0,0,3000,0,0,9/11/2012 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Kashechewan and Fort Albany ON,3/24/2012 0:00,0,0,269,6700000,330320.5,4/1/2012 0:00,,,,,6700000,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Sandy Lake First Nation ON,7/31/2012 0:00,0,0,637,0,0,8/6/2012 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,British Columbia,7/1/2014 0:00,0,0,4500,300000000,14376996.8,9/30/2014 0:00,,,300000000,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Northwest Territories,6/1/2014 0:00,0,0,60,55000000,2635782.7,9/18/2014 0:00,,,55000000,,,,,,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southeast British Columbia,6/19/2013 0:00,0,0,200,10796000,527491.9,6/21/2013 0:00,10796000,,,,,,,,
Incident,Technology,Transportation accident,Rail,Burlington ON,2/26/2012 0:00,3,45,0,0,0,2/27/2012 0:00,,,,,,,,,
Incident,Technology,Infrastructure failure,Manufacturing / Industry,Quesnel Lake BC,8/4/2014 0:00,0,0,0,0,0,8/12/2014 0:00,,,,,,,,300,
Incident,Conflict,Terrorist,Shootings,Ottawa ON,10/22/2014 0:00,2,0,0,0,0,10/22/2014 0:00,,,,,,,,,
Incident,Technology,Fire,Residential,Lâ€™Isle-Verte QC,1/23/2014 0:00,32,15,0,0,0,2/1/2014 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,New Brunswick,4/15/2014 0:00,0,0,1473,29603000,1418674.1,5/2/2014 0:00,13603000,,16000000,,,,,,
Incident,Conflict,Terrorist,Kidnapping / Murder,Saint-Jean-sur-Richelieu QC,10/20/2014 0:00,2,1,0,0,0,10/21/2014 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,QuÃ©bec,12/21/2013 0:00,6,,0,0,0,12/26/2013 0:00,,,,,,,,153000,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southern Ontario,12/21/2013 0:00,2,25,0,262781642,12839493.9,1/1/2014 0:00,98581642,,4200000,160000000,,,,2490000,
Disaster,Natural,Meteorological - Hydrological,Flood,Cumberland House SK,4/29/2013 0:00,0,0,3000,43309000,2116074.9,7/3/2013 0:00,43309000,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Quebec ... New Brunswick ... Nova Scotia ... and Prince Edward Island,7/5/2014 0:00,0,0,90,24712000,1184281.2,7/6/2014 0:00,12212000,,12500000,,,,,939000,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Ontario ... Quebec and New Brunswick,12/20/2013 0:00,0,0,0,0,0,1/3/2014 0:00,,,,,,,,317000,
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Quebec,4/14/2014 0:00,0,0,1000,13064000,626070.3,5/1/2014 0:00,13064000,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Manitoba,6/25/2014 0:00,0,0,560,1164679000,55815287.5,7/14/2014 0:00,164679000,,,,,1000000000,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Saskatchewan,6/25/2014 0:00,0,0,500,19387000,929089.5,7/14/2014 0:00,19387000,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Alberta,6/15/2014 0:00,0,0,500,0,0,7/30/2014 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Northern Saskatchewan,7/1/2015 0:00,,,13000,92191000,4369241.7,7/18/2015 0:00,92191000,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Tornado,Southern Ontario,8/2/2015 0:00,,6,,0,0,8/3/2015 0:00,,,,,,,,150000,
Disaster,Natural,Meteorological - Hydrological,Flood,Fort Albany and Kashcewan First Nation,4/17/2015 0:00,,,1333,0,0,5/11/2015 0:00,,,,,,,,,
Incident,Technology,Transportation accident,Rail,Gogama and Mattagami First Nation ON,3/7/2015 0:00,,,,0,0,3/9/2015 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Ontario,6/22/2015 0:00,,,,0,0,6/23/2015 0:00,,,,,,,,300000,
Incident,Technology,Transportation accident,Air,Halifax NS,3/28/2015 0:00,,25,138,0,0,3/28/2015 0:00,,,,,,,,,
Disaster,Natural,Geological,Earthquake,Nepal,4/25/2015 0:00,2,,450,5000000,236966.8,5/12/2015 0:00,,,,,5000000,,,860000,7.8
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Maritime Provinces,2/15/2015 0:00,,,21,0,0,2/17/2015 0:00,,,,,,,,12000,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Fredericton NB,5/28/2015 0:00,,,,0,0,5/29/2015 0:00,,,,,,,,25000,
Disaster,Natural,Meteorological - Hydrological,Flood,Perth-Andover NB,4/18/2015 0:00,,,300,0,0,4/20/2015 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Manitoba,2/16/2015 0:00,,,,0,0,2/18/2015 0:00,,,,,,,,5000,
Disaster,Natural,Meteorological - Hydrological,Wildfire,British Columbia,5/9/2015 0:00,1,,3432,20401000,966872,9/11/2015 0:00,20401000,,,,,,,300,
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Lower Mainland British Columbia,8/29/2015 0:00,,1,,0,0,8/29/2015 0:00,,,,,,,,1500000,
Incident,Technology,Hazardous Chemicals,Leak / Spill Release,Vancouver BC,4/8/2015 0:00,,,,0,0,4/8/2015 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Prairie Provinces,6/12/2015 0:00,,,,0,0,6/12/2015 0:00,,,,,,,,9000,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Alberta and Saskatchewan,7/22/2015 0:00,,,,0,0,7/22/2015 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Alberta,8/4/2015 0:00,,,,0,0,8/5/2015 0:00,,,,,,,,105000,
Incident,Technology,Hazardous Chemicals,Leak / Spill Release,Long Lake AB,6/29/2015 0:00,,,,0,0,7/22/2015 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Chestermere AB,7/12/2015 0:00,,,,0,0,7/12/2015 0:00,,,,,,,,20000,
Disaster,Natural,Meteorological - Hydrological,Flood,Windsor and Tecumseh ON,9/29/2016 0:00,,,,0,0,9/29/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Nova Scotia and Prince Edward Island,11/27/2016 0:00,,,,0,0,11/29/2016 0:00,,,,,,,,69000,
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Christmas Island NS,12/25/2016 0:00,,,,0,0,12/25/2016 0:00,,,,,,,,10038,
Disaster,Natural,Biological,Epidemic,Alberta and Saskatchewan,10/26/2016 0:00,,,,16700000,780373.8,12/21/2016 0:00,16700000,,,,,,,,
Incident,Technology,Hazardous Chemicals,Leak / Spill Release,North Saskatchewan River SK,7/21/2016 0:00,,,,0,0,7/21/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Red Earth First Nation SK,11/14/2016 0:00,,,576,0,0,11/18/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Ontario ... Quebec ... New Brunswick ... Nove Scotia ... Prince Edward Island and Newfoundland,2/24/2016 0:00,,,200,0,0,2/26/2016 0:00,,,,,,,,750000,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southern Ontario,3/23/2016 0:00,,,,0,0,3/26/2016 0:00,,,,,,,,300000,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Ontario,7/8/2016 0:00,,,,0,0,7/8/2016 0:00,,,,,,,,117000,
Incident,Technology,Fire,Residential,Pikangikum First Nation ON,3/29/2016 0:00,9,,,0,0,3/29/2016 0:00,,,,,,,,,
Disaster,Natural,Geological,Landslide,Horton ON,3/28/2016 0:00,,,,0,0,3/29/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Kenora ON,6/27/2016 0:00,,,,0,0,6/28/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Kashechewan First Nation ON,4/27/2016 0:00,,,1207,0,0,4/30/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Nova Scotia ... Prince Edward Island and Newfoundland,10/9/2016 0:00,,,,30350000,1418224.3,10/13/2016 0:00,30350000,,,,,,,390600,
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Nova Scotia,4/5/2016 0:00,,,,0,0,4/5/2016 0:00,,,,,,,,33000,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Easterville and Chemawawin MB,6/23/2016 0:00,,,2070,0,0,6/27/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Tornado,Long Plain First Nation MB,7/20/2016 0:00,,,600,0,0,7/20/2016 0:00,,,,,,,,54000,
Incident,Technology,Hazardous Chemicals,Leak / Spill Release,Winnipeg MB,8/4/2016 0:00,,,200,0,0,8/4/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,West Kelowna BC,8/21/2016 0:00,,,468,0,0,8/25/2016 0:00,,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Burns Bog BC,7/3/2016 0:00,,,,0,0,7/6/2016 0:00,,,,,,,,,
